Solute_SMILES,Solvent_SMILES,T,log-gamma
CCCCC,CN1CCN(C)C1=O,40,2.357073278
CCCCC,CN1CCN(C)C1=O,40,2.264883226
CCCCC,CN1CCN(C)C1=O,40,2.247072383
CCCCC,CN1CCN(C)C1=O,40,2.271094426
CCCCC,CN1CCN(C)C1=O,50,1.975468951
CCCCC,CN1CCN(C)C1=O,50,2.016235466
CCCCC,CN1CCN(C)C1=O,50,2.013568798
CCCCC,CN1CCN(C)C1=O,50,2.000127735
CCCCC,CCCCCCCCCCc1ccccc1,38.25,0.116893751
CCCCC,CCCCCCCCCCc1ccccc1,38.65,0.138021298
CCCCC,CCCCCCCCCCc1ccccc1,45.65,0.12751332
CCCCC,CCCCCCCCCCc1ccccc1,52.05,0.108854405
CCCCC,CCCCCCCCCCCCCCc1ccccc1,50.45,-0.024292693
CCCCC,CCCCCCCCCCCCCCCCCCc1ccccc1,70.05,-0.163696093
CCCCC,CCCCCCCCCCCCCCCCCCCc1ccccc1,60.05,-0.187535124
CCCCC,CCCCCCCCCCC1CCCCC1,38.65,0.003992021
CCCCC,CCCCCCCCCCC1CCCCC1,38.65,-0.043951888
CCCCC,CCCCCCCCCCCCCCC1CCCCC1,50.45,-0.125563223
CCCCC,CCCCCCCCCCCCCCCCCCC1CCCCC1,50.45,-0.223143551
CCCCC,CCCCCCCCCCCCCCCCCCC1CCCCC1,50.45,-0.187535124
CCCCC,CCCCCCCCCCCCCCCCCCC1CCCCC1,50.45,-0.204567166
CCCCC,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,100,-1.090644119
CCCCC,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,115,-1.084709383
CCCCC,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,130,-1.075872802
CCCCC,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,145,-1.064210862
CCCCC,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,160,-1.052683357
CCCCC,OCCC,35,1.726331664
CCCCC,OC(C)C,35,1.859418118
CCCCC,OC1CCCC1,25,1.78339122
CCCCC,OC1CCCCC1,25,1.695615609
CCCCC,OC1CCCCCC1,25,1.591273942
CCCCC,OCCCCCCC,25,1.064710737
CCCCC,OCc1ccccc1,25,2.444952334
CCCCC,N#CCCOCCC#N,40,3.937690752
CCCCC,N#CCCOCCC#N,50,3.83081295
CCCCC,N#CCCOCCC#N,60,3.701301974
CCCCC,N#CCCSCCC#N,40,4.138361448
CCCCC,N#CCCSCCC#N,50,4.115779843
CCCCC,N#CCCSCCC#N,60,3.852273001
CCCCC,N#CCCNCCC#N,40,4.168214411
CCCCC,N#CCCNCCC#N,50,3.908014984
CCCCC,N#CCCNCCC#N,60,3.837299459
CCCCC,CCCCCCCCCCCCCCCC,40,-0.139262067
CCCCC,CCCCCCCCCCCCCCCC,70,-0.151986357
CCCCC,CCCCCCCCCCCCCCCC,90,-0.160168752
CCCCC,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,50,-0.229413164
CCCCC,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,60,-0.391562203
CCCCC,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,70,-0.608806032
CCCCC,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,80,-0.783071888
CCCCC,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,90,-0.96233467
CCCCC,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,100,-1.127011763
CCCCC,OCCCCCCCCCCCCCCCCCC,65,0.280128617
C1CCCC1,OCCO,20,5.379897354
C1CCCC1,OCCO,40,5.111987788
C1CCCC1,OCCO,60,4.762173935
C1CCCC1,CN1CCCC1=O,30,1.814824742
C1CCCC1,O=CN1CCOCC1,30.1,2.549445171
C1CCCC1,O=CN1CCOCC1,30,2.557227311
C1CCCC1,O=CN1CCOCC1,40.2,2.468099531
C1CCCC1,O=CN1CCOCC1,50.1,2.388762789
C1CCCC1,O=CN1CCOCC1,50.2,2.379546134
C1CCCC1,O=CN1CCOCC1,60.1,2.302585093
C1CCCC1,O=S1(CCCC1)=O,30,3.728100167
C1CCCC1,O=S1(CCCC1)=O,30,3.799973502
C1CCCC1,O=CN1CCOCC1,40.1,2.459588842
C1CCCC1,O=CN1CCOCC1,59.5,2.294552921
C1CCCC1,O=CN1CCOCC1,79.3,2.525728644
C1CCCC1,O=CN1CCOCC1,100.2,2.028148247
C1CCCC1,CN1CCCC1=O,50.2,1.857859271
C1CCCC1,OCCOCCO,60.05,3.431403224
C1CCCC1,OCCOCCO,75.05,3.317815773
C1CCCC1,OCCOCCO,90.05,3.255014871
C1CCCC1,OCCOCCOCCO,60.05,2.720637317
C1CCCC1,OCCOCCOCCO,75.05,2.637627737
C1CCCC1,OCCOCCOCCO,90.05,2.540814282
C1CCCC1,O=CN1CCOCC1,60.05,2.324346585
C1CCCC1,O=CN1CCOCC1,75.05,2.1690537
C1CCCC1,O=CN1CCOCC1,90.05,2.026831591
C1CCCC1,CN1CCCC1=O,60.05,1.640936579
C1CCCC1,N#CCCSCCC#N,25,3.36729583
C1CCCC1,O=C1NCCC1,30,2.843745917
C1CCCC1,O=C1NCCC1,40,2.771963527
C1CCCC1,O=C1NCCC1,50,2.714694744
C1CCCC1,O=C1NCCC1,60,2.646883766
C1CCCC1,CN1CCCCC1=O,40.28,1.430311247
C1CCCC1,OCc1occc1,5,2.850706502
C1CCCC1,OCc1occc1,25,2.48490665
C1CCCC1,CCOC(=O)c1ccccc1,40,0.636576829
C1CCCC1,CCOC(=O)c1ccccc1,50,0.620576488
C1CCCC1,CCOC(=O)c1ccccc1,60,0.598836501
C1CCCC1,CCOC(=O)c1ccccc1,70,0.58221562
C1CCCC1,O=Cc1occc1,25,2.451005098
C1CCCC1,O=Cc1occc1,25,2.433613355
C1CCCC1,O=Cc1occc1,35,2.370243741
C1CCCC1,O=Cc1occc1,35,2.312535424
C1CCCC1,O=Cc1occc1,45,2.341805806
C1CCCC1,O=Cc1occc1,45,2.2300144
C1CCCC1,N#CCCCCC#N,20,2.766319109
C1CCCC1,N#CCCCCC#N,25,2.740840024
C1CCCC1,N#CCCCCC#N,30,2.674148649
C1CCCC1,Nc1ccccc1,20,2.217027205
C1CCCC1,n2cc1ccccc1cc2,20,1.396244692
C1CCCC1,c2nc1ccccc1cc2,20,1.396244692
C1CCCC1,Cc2nc1ccccc1cc2,20,1.1442228
C1CCCC1,Cc2c1ccccc1ncc2,20,1.211940974
C1CCCC1,Cc2c1ccccc1ccc2,20,0.722705983
C1CCCC1,Clc2c1ccccc1ccc2,20,0.727548607
C1CCCC1,CCOC(C)=O,30,1.004301609
C1CCCC1,CC(C)=O,35,1.492904096
C1CCCC1,OCC,40,1.916922612
C1CCCC1,OCCO,30,5.093750201
C1CCCC1,OCCO,40,5.003946306
C1CCCC1,OCCO,50,4.890349128
C1CCCC1,OCCOCCO,31,3.520460802
C1CCCC1,OCCOCCO,40,3.453157121
C1CCCC1,OCCOCCO,50,3.404525172
C1CCCC1,CCCCCCCCCCCC,25,-0.136965855
C1CCCC1,CCCCCCCCCCCC,25,-0.133531393
C1CCCC1,CCCCCCCCCCCC,7,-0.103140759
C1CCCC1,CCCCCCCCCCCC,7,-0.104250021
C1CCCC1,O=Cc1occc1,5,2.653241965
C1CCCC1,O=Cc1occc1,25,2.587764035
C1CCCC1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,93.9,-0.689155159
C1CCCC1,OCCCCCCCCCCCCCCCC,53.2,0.154436353
C1CCCC1,OCCCCCCCCCCCCCCCC,74.1,0.083421608
C1CCCC1,OCCCCCCCCCCCCCCCC,93.9,0.044973366
C1CCCC1,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,53.2,0.107957142
C1CCCC1,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,74.1,0.065787741
C1CCCC1,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,93.9,0.061095099
C1CCCC1,CCCCOC(=O)c1ccccc1C(OCCCC)=O,53.2,0.327863862
C1CCCC1,CCCCOC(=O)c1ccccc1C(OCCCC)=O,74.1,0.281412459
C1CCCC1,CCCCOC(=O)c1ccccc1C(OCCCC)=O,93.9,0.251536626
C1CCCC1,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,25,-0.293029679
C1CCCC1,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,25,-0.293029679
C1CCCC1,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,25,-0.294371061
C1CCCC1,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,25,-0.301105093
C1CCCC1,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,25,-0.293029679
C1CCCC1,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,25,-0.293029679
C1CCCC1,OCCSCC,30,1.871802177
C1CCCC1,OCCSCC,60,1.648177741
C1CCCC1,COC(=O)CCSCCC(=O)OC,30,1.607836631
C1CCCC1,COC(=O)CCSCCC(=O)OC,40,1.504077397
C1CCCC1,COC(=O)CCSCCC(=O)OC,60,1.099611789
C1CCCC1,O=Cc1sccc1,40,1.790758969
C1CCCC1,O=Cc1sccc1,60,1.702928256
C1CCCC1,CC(=O)c1sccc1,30,1.62924054
C1CCCC1,CC(=O)c1sccc1,40,1.546498113
C1CCCC1,CC(=O)c1sccc1,60,1.41147466
C1CCCC1,O=S1CCCC1,30,2.707650121
C1CCCC1,O=S1CCCC1,40,2.673458756
C1CCCC1,O=S1CCCC1,60,2.533696814
C1CCCC1,O=S1(CCCO1)=O,40,3.493837333
C1CCCC1,O=S1(CCCO1)=O,60,3.27336401
C1CCCC1,O=S1(CCCO1)=O,80,3.140827793
C1CCCC1,O=S1OCCO1,25,2.721361215
C1CCCC1,O=S1OCCO1,40,2.586710849
C1CCCC1,O=S1OCCO1,60,2.57983797
C1CCCC1,CS(C)=O,30,3.359889158
C1CCCC1,CCCS(CCC)=O,30,1.385293861
C1CCCC1,CCCS(CCC)=O,40,1.332893584
C1CCCC1,CCCS(CCC)=O,60,1.099611789
C1CCCC1,C=CC1CCC[S]1(=O)=O,25,2.534014224
C1CCCC1,C=CC1CCC[S]1(=O)=O,40,2.388671042
C1CCCC1,C=CC1CCC[S]1(=O)=O,60,2.292534757
C1CCCC1,Cc1nc(N)sc1,50,2.610657855
C1CCCC1,Cc1nc(N)sc1,60,2.396894772
C1CCCC1,Nc1ccccc1S,30,2.341517303
C1CCCC1,Nc1ccccc1S,40,2.207240913
C1CCCC1,Nc1ccccc1S,60,1.869676843
C1CCCC1,c1ccccc1,25,0.438254931
C1CCCC1,c1ccccc1,75,0.336472237
C1CCCC1,c1ccccc1,75,0.350656872
C1CCCC1,C1CCC2CCCCC2C1,25,-0.010050336
C1CCCC1,C1CCC2CCCCC2C1,25,-0.010050336
C1CCCC1,C1CCC2CCCCC2C1,25,-0.020202707
C1CCCC1,OCCN,15,4.989752083
C1CCCC1,OCCN,25,4.789988623
C1CCCC1,OCCN,35,4.751000634
C1CCCC1,c2nc1ccccc1cc2,25,0.810930216
C1CCCC1,c2nc1ccccc1cc2,25,0.806475866
C1CCCC1,c2nc1ccccc1cc2,25,0.792992516
C1CCCC1,c2nc1ccccc1cc2,40,0.774727168
C1CCCC1,c2nc1ccccc1cc2,40,0.741937345
C1CCCC1,c2nc1ccccc1cc2,40,0.802001585
C1CCCC1,CN1CCN(C)C1=O,25,2.009555414
C1CCCC1,CN1CCN(C)C1=O,25,1.912501087
C1CCCC1,CN1CCN(C)C1=O,25,2.000127735
C1CCCC1,CN1CCN(C)C1=O,25,1.922787732
C1CCCC1,CN1CCN(C)C1=O,40,1.756132292
C1CCCC1,CN1CCN(C)C1=O,40,1.547562509
C1CCCC1,CN1CCN(C)C1=O,40,1.460937904
C1CCCC1,CN1CCN(C)C1=O,40,1.711994501
C1CCCC1,CN1CCN(C)C1=O,50,1.353254507
C1CCCC1,CN1CCN(C)C1=O,50,1.376244025
C1CCCC1,CN1CCN(C)C1=O,50,1.366091654
C1CCCC1,OCCC,35,1.481604541
C1CCCC1,OC(C)C,35,1.523880024
C1CCCC1,OC1CCCC1,25,1.406096988
C1CCCC1,OC1CCCCC1,25,1.214912744
C1CCCC1,OC1CCCCCC1,25,1.075002423
C1CCCC1,OCCCCCCC,25,0.797507196
C1CCCC1,OCc1ccccc1,25,1.771556762
C1CCCC1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,25,-0.725670372
CCC(C)C,CNC(C)=O,40,2.351375257
CCC(C)C,CNC(C)=O,70,2.219203484
CCC(C)C,CNC(C)=O,170,2.084429083
CCC(C)C,CN[S](C)(=O)=O,24,4.859812404
CCC(C)C,CN[S](C)(=O)=O,40,4.644390899
CCC(C)C,CN[S](C)(=O)=O,70,4.557029811
CCC(C)C,CCNC(C)=O,24,1.902107526
CCC(C)C,CCNC(C)=O,40,1.821318271
CCC(C)C,CCNC(C)=O,70,1.69744879
CCC(C)C,CNC=O,40,3.411147713
CCC(C)C,CCC(=O)N(C)C,40,1.562346305
CCC(C)C,CN1CCCC1=O,40,2.267993648
CCC(C)C,CN(C)C(C)=O,24,2.360854001
CCC(C)C,CN(C)C(C)=O,40,2.085672091
CCC(C)C,CCCCCCCCCCCCCCCC,25,-0.122167634
CCC(C)C,CNC=O,30,3.417070731
CCC(C)C,CNC=O,40,3.335057579
CCC(C)C,CNC=O,50,3.241810796
CCC(C)C,CNC=O,60,3.171364842
CCC(C)C,CCCCCCCCCCCCc1ccccc1,40,0.048
CCC(C)C,CCCCCCCCCCCCCCCc1ccccc1,40,0.013
CCC(C)C,N#CCCCCC#N,25,3.688879454
CCC(C)C,CCCN(=O)=O,25,1.648658626
CCC(C)C,N#CCc1ccccc1,25,2.451005098
CCC(C)C,O=C1CCCCC1,25,1.205970807
CCC(C)C,CC(=O)CC1CCCCC1,25,0.815807193
CCC(C)C,CC(=O)Cc1ccccc1,25,2.073171929
CCC(C)C,CC(CCc1ccccc1)=O,25,1.648658626
CCC(C)C,ClC(Cl)C(Cl)Cl,25,1.534714366
CCC(C)C,C(C=Cc1cc2)c1cc2,25,1.172482137
CCC(C)C,Clc2c1ccccc1ccc2,25,1.501852702
CCC(C)C,Nc1ccccc1,20,3.010128154
CCC(C)C,n2cc1ccccc1cc2,20,2.12704052
CCC(C)C,c2nc1ccccc1cc2,20,2.143589362
CCC(C)C,Cc2nc1ccccc1cc2,20,1.776645831
CCC(C)C,Cc2c1ccccc1ncc2,20,1.822935087
CCC(C)C,Cc2c1ccccc1ccc2,20,1.319085611
CCC(C)C,Clc2c1ccccc1ccc2,20,1.342864803
CCC(C)C,CCCCCCCCCCCCCCCCCCCC,74.1,-0.169602784
CCC(C)C,OCCCCCCCCCCCCCCCC,53.2,0.46624658
CCC(C)C,OCCCCCCCCCCCCCCCC,74.1,0.38865799
CCC(C)C,OCCCCCCCCCCCCCCCC,93.9,0.332894415
CCC(C)C,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,53.2,0.427878703
CCC(C)C,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,74.1,0.376379527
CCC(C)C,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,93.9,0.365337317
CCC(C)C,CCCCOC(=O)c1ccccc1C(OCCCC)=O,53.2,0.742889272
CCC(C)C,CCCCOC(=O)c1ccccc1C(OCCCC)=O,74.1,0.665261977
CCC(C)C,CCCCOC(=O)c1ccccc1C(OCCCC)=O,93.9,0.623797102
CCC(C)C,CCCCCCCCCCCCCCCCCCCCCCCC,55,0.105
CCCCCC,O=CN1CCOCC1,39.85,3.619529376
CCCCCC,O=CN1CCOCC1,49.85,3.466672964
CCCCCC,O=CN1CCOCC1,59.85,3.293612171
CCCCCC,O=CN1CCOCC1,69.85,3.144152279
CCCCCC,OCCO,24.85,6.196525591
CCCCCC,OCCO,39.85,5.979771449
CCCCCC,OCCO,49.85,5.687653093
CCCCCC,OCCO,59.85,5.566472524
CCCCCC,OCCO,69.85,5.349105533
CCCCCC,OCCO,20,6.368187186
CCCCCC,OCCO,40,5.92157842
CCCCCC,OCCO,60,5.730099783
CCCCCC,OCCO,25.65,6.150602768
CCCCCC,OCCO,25.65,6.06610809
CCCCCC,OCCO,45.55,5.888877958
CCCCCC,OCCO,60.55,5.480638923
CCCCCC,OCCO,60.55,5.497168225
CCCCCC,CN1CCCC1=O,30,2.57261223
CCCCCC,CN1CCCC1=O,40,2.468099531
CCCCCC,CN1CCCC1=O,50.2,2.370243741
CCCCCC,CN1CCCC1=O,60.2,2.292534757
CCCCCC,O=CN1CCOCC1,30.1,3.618993327
CCCCCC,O=CN1CCOCC1,40.2,3.493472658
CCCCCC,O=CN1CCOCC1,50.1,3.374168709
CCCCCC,O=CN1CCOCC1,60.2,3.261935314
CCCCCC,O=S1(CCCC1)=O,30,4.290459441
CCCCCC,O=S1(CCCC1)=O,30,4.329416684
CCCCCC,CS(C)=O,10,5.407171771
CCCCCC,CS(C)=O,25,4.564348191
CCCCCC,CN(C)C=O,25,3.165475048
CCCCCC,CN1CCCC1=O,25,2.734367509
CCCCCC,CNC(C)=O,29.82,2.72392355
CCCCCC,CNC(C)=O,45.22,2.631169157
CCCCCC,CNC(C)=O,60.61,2.543961413
CCCCCC,CN(C)C(C)=O,30.06,2.279009356
CCCCCC,CN(C)C(C)=O,44.47,2.107421428
CCCCCC,CN(C)C(C)=O,60.15,1.936725239
CCCCCC,CCCCN(CCCC)C=O,59.28,0.894454037
CCCCCC,O=S1(CCCC1)=O,30.66,3.849934813
CCCCCC,O=S1(CCCC1)=O,44.75,3.715521385
CCCCCC,O=S1(CCCC1)=O,59.66,3.582963229
CCCCCC,COCCOCCOCCOCCOC,50,1.278987508
CCCCCC,CC(C)(C)OCCOCCOCCOC,30,0.519388854
CCCCCC,CC(C)(C)OCCOCCOCCOC,50,0.473746616
CCCCCC,CC(C)(C)OCCOCCOCCOC,70,0.393392527
CCCCCC,CCCCOCCOCCOCCOCCCC,30,0.345007139
CCCCCC,CCCCOCCOCCOCCOCCCC(C)(C)C,30,-0.07364654
CCCCCC,CCCCOCCOCCOCCOCCCC(C)(C)C,50,-0.098715973
CCCCCC,CCCCOCCOCCOCCOCCCC(C)(C)C,70,-0.123298216
CCCCCC,CCCCOCCOCCOCCCC,30,0.303063174
CCCCCC,CCCCOCCOCCOCCCC,50,0.246860078
CCCCCC,CC1OC(OC1)=O,30,3.703768067
CCCCCC,CC1OC(OC1)=O,40,3.62700405
CCCCCC,CC1OC(OC1)=O,50,3.543853682
CCCCCC,CC1OC(OC1)=O,60,3.465735903
CCCCCC,CS(C)=O,30,4.207673248
CCCCCC,CS(C)=O,45,3.983413002
CCCCCC,CS(C)=O,60,3.758871826
CCCCCC,O=CN1CCOCC1,40.1,3.46885603
CCCCCC,O=CN1CCOCC1,59.5,3.202746443
CCCCCC,O=CN1CCOCC1,79.3,3.261935314
CCCCCC,O=CN1CCOCC1,100.2,2.833213344
CCCCCC,CN1CCCC1=O,50.2,2.602689685
CCCCCC,CN1CCCC1=O,60,2.541601993
CCCCCC,CN1CCCC1=O,70.2,2.451005098
CCCCCC,OCCOCCO,60.05,4.561531729
CCCCCC,OCCOCCO,75.05,4.430935839
CCCCCC,OCCOCCO,90.05,4.411099882
CCCCCC,OCCOCCOCCO,60.05,3.825157072
CCCCCC,OCCOCCOCCO,75.05,3.695606775
CCCCCC,OCCOCCOCCO,90.05,3.559624618
CCCCCC,O=CN1CCOCC1,60.05,3.202746443
CCCCCC,O=CN1CCOCC1,75.05,3.066656612
CCCCCC,O=CN1CCOCC1,90.05,2.975019232
CCCCCC,CN1CCCC1=O,60.05,2.252343877
CCCCCC,CN1CCCC1=O,30,2.607861474
CCCCCC,CN1CCCC1=O,30,2.653241965
CCCCCC,CN1CCCC1=O,30,2.804329608
CCCCCC,CS(C)=O,30,4.349245145
CCCCCC,CS(C)=O,30,4.166665224
CCCCCC,CS(C)=O,25,4.432006567
CCCCCC,CS(C)=O,25,4.317488114
CCCCCC,CN(C)C=O,25,2.884800713
CCCCCC,N#CCCCCC#N,25,3.853970074
CCCCCC,N#CCCCCC#N,25,3.914021008
CCCCCC,Nc1ccccc1,25,3.2820384
CCCCCC,Nc1ccccc1,25,3.139832618
CCCCCC,Nc1ccccc1,25,3.295836866
CCCCCC,Nc1ccccc1,25,3.214064268
CCCCCC,O=N(c1ccccc1)=O,30,2.109000344
CCCCCC,O=N(c1ccccc1)=O,30,2.041220329
CCCCCC,O=N(c1ccccc1)=O,25,1.945910149
CCCCCC,O=N(c1ccccc1)=O,25,2.055404964
CCCCCC,CC(=O)c1ccccc1,25,1.907911546
CCCCCC,CC(=O)c1ccccc1,25,1.805004696
CCCCCC,OCCO,25,5.393627546
CCCCCC,OCCO,20,6.064715009
CCCCCC,OCCO,30,5.80994267
CCCCCC,CCCCCCCCCCCCCCCC,40,-0.100925919
CCCCCC,CCCCCCCCCCCCCCCC,40,-0.114289146
CCCCCC,CCCCCCCCCCCCCCCC,25,-0.114289146
CCCCCC,CCCCCCCCCCCCCCCC,20,-0.100925919
CCCCCC,C1CCC2CCCCC2C1,25,0.234281296
CCCCCC,C1CCC2CCCCC2C1,25,0.231111721
CCCCCC,CCCCCCCCCCCCCCCC,25,-0.118783536
CCCCCC,OCCOCCO,25,4.700480366
CCCCCC,OCCOCCOCCO,25,4.204692619
CCCCCC,OCCO,25,6.393590754
CCCCCC,OCC(O)CO,25,7.326465614
CCCCCC,OCC(O)C,17,4.414009681
CCCCCC,CN1CCCC1=O,30,2.57261223
CCCCCC,CN1CCCC1=O,40,2.468099531
CCCCCC,Clc(ccc1Cl)cc1Cl,30,1.036736885
CCCCCC,Clc(ccc1Cl)cc1Cl,30,1.036736885
CCCCCC,N#CCCSCCC#N,25,4.65396035
CCCCCC,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,30,-0.418550348
CCCCCC,CCCCCCCCCCCCCCCC,20,-0.0965109
CCCCCC,CCCCCCCCCCCCCCCC,20,-0.098715973
CCCCCC,CCCCCCCCCCCCCCCC,25,-0.102032726
CCCCCC,CCCCCCCCCCCCCCCC,30,-0.102032726
CCCCCC,CCCCCCCCCCCCCCCC,30,-0.100925919
CCCCCC,CCCCCCCCCCCCCCCC,30,-0.107585211
CCCCCC,CCCCCCCCCCCCCCCC,40,-0.102032726
CCCCCC,CCCCCCCCCCCCCCCC,40,-0.094310679
CCCCCC,CCCCCCCCCCCCCCCC,40,-0.124430078
CCCCCC,CCCCCCCCCCCCCCCC,40,-0.094310679
CCCCCC,CCCCCCCCCCCCCCCC,50,-0.099820335
CCCCCC,CCCCCCCCCCCCCCCC,50,-0.109814866
CCCCCC,CCCCCCCCCCCCCCCC,50,-0.103140759
CCCCCC,CCCCCCCCCCCCCCCC,60,-0.093212382
CCCCCC,CCCCCCCCCCCCCCCC,60,-0.116533816
CCCCCC,CCCCCCCCCCCCCCCC,60,-0.094310679
CCCCCC,CCCCCCCCCCCCCCCCCC,30,-0.140412154
CCCCCC,CCCCCCCCCCCCCCCCCC,30,-0.141563564
CCCCCC,CCCCCCCCCCCCCCCCCC,30,-0.140412154
CCCCCC,CCCCCCCCCCCCCCCCCC,35,-0.14618251
CCCCCC,CCCCCCCCCCCCCCCCCC,35,-0.131248287
CCCCCC,CCCCCCCCCCCCCCCCCC,40,-0.151986357
CCCCCC,CCCCCCCCCCCCCCCCCC,40,-0.132389188
CCCCCC,CCCCCCCCCCCCCCCCCC,40,-0.148500008
CCCCCC,CCCCCCCCCCCCCCCCCC,45,-0.155484903
CCCCCC,CCCCCCCCCCCCCCCCCC,50,-0.15665381
CCCCCC,CCCCCCCCCCCCCCCCCC,50,-0.139262067
CCCCCC,CCCCCCCCCCCCCCCCCCCC,40,-0.169602784
CCCCCC,CCCCCCCCCCCCCCCCCCCC,60,-0.177931208
CCCCCC,CCCCC,25,0.113328685
CCCCCC,CCCCCC,25,0.019802627
CCCCCC,CCCCCCC,25,0.039220713
CCCCCC,CCCCCCCC,25,0.029558802
CCCCCC,CCCCCCCCCC,25,-0.010050336
CCCCCC,CCCCCCCCCCCCCCCC,25,-0.105360516
CCCCCC,C1CCCCC1,25,0.165514438
CCCCCC,CC(C)CC(C)(C)C,25,0.019802627
CCCCCC,CO,25,3.253856794
CCCCCC,OCC,25,2.35991016
CCCCCC,OCCC,25,1.906575144
CCCCCC,OCCCC,25,1.633154439
CCCCCC,OCCCCCCCC,25,0.982078472
CCCCCC,OC(C)C,25,1.876406943
CCCCCC,CC(C)=O,25,1.967112357
CCCCCC,CCC(C)=O,25,1.40854497
CCCCCC,CCCC(C)=O,25,1.101940079
CCCCCC,CCCCCC(C)=O,25,0.792992516
CCCCCC,CC#N,25,3.331132507
CCCCCC,CCC#N,25,2.392425797
CCCCCC,CCCC#N,25,1.86872051
CCCCCC,CCCCCCCCCCCCCCC#N,25,0.39877612
CCCCCC,COC(C)=O,25,1.768149604
CCCCCC,CCOC(C)=O,25,1.280933845
CCCCCC,CCCCOC(C)=O,25,0.774727168
CCCCCC,CCCCCCOC(C)=O,25,0.518793793
CCCCCC,CCOC(CCC)=O,25,0.678033543
CCCCCC,c1ccccc1,25,0.746687947
CCCCCC,Cc1ccccc1,25,0.553885113
CCCCCC,Cc1ccc(C)cc1,25,0.412109651
CCCCCC,OCc1ccccc1,25,2.551006451
CCCCCC,O=N(c1ccccc1)=O,25,2.100468909
CCCCCC,COc1ccccc1,25,1.332366019
CCCCCC,N#Cc1ccccc1,25,1.832581464
CCCCCC,CC(=O)c1ccccc1,25,1.854734268
CCCCCC,Clc1ccccc1,25,0.797507196
CCCCCC,CN(C)C=O,25,2.839663088
CCCCCC,CN(C)C(C)=O,25,2.42568729
CCCCCC,CN1CCCC1=O,25,2.574899688
CCCCCC,CS(C)=O,25,4.229458036
CCCCCC,OC(C)=O,25,2.788708104
CCCCCC,ClCCl,25,1.229640551
CCCCCC,ClC(Cl)Cl,25,0.708035793
CCCCCC,ClC(Cl)(Cl)Cl,25,0.300104592
CCCCCC,ClCCCl,25,1.642872689
CCCCCC,O1CCCC1,25,0.783901544
CCCCCC,C1OCCOC1,25,1.902107526
CCCCCC,CCN(CC)CC,25,0.067658648
CCCCCC,O=C1CCCO1,25,3.557060879
CCCCCC,CN(C)P(=O)(N(C)C)N(C)C,25,1.371180723
CCCCCC,OCC(F)(F)F,25,3.748091314
CCCCCC,FC(F)(F)C(O)C(F)(F)F,25,3.180966252
CCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,25,2.002830439
CCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,25,1.937301775
CCCCCC,CN(=O)=O,25,3.918402612
